147,No candidate mentioned,0,Foreign Policy,350,RT @JohnFugelsang: If you missed either #GOPDebate all you need to know is there's no $ for struggling Americans and unlimited $ for war.,Unknown,Unknown
148,Jeb Bush,0,None of the above,4,RT @pfikac: .@JebBush 'We are on the verge of the greatest time to be alive in this world but Washington is holding us back' #mysa #txlege …,"Houston, Texas",Central Time (US & Canada)
149,Donald Trump,0,None of the above,120,"RT @DrMartyFox: #Trump Wins Drudge 
Debate Poll 

➡️ By A Landslide 

#TedCruz #2 

#GOPDebate #PJNET🇺🇸  
☑️ http://t.co/YUh6j7QqHA http://…",SSCA,Arizona
150,No candidate mentioned,2,Immigration,8,"RT @SiteROI: @GovernorPerry fights back against ""what will you do abt immigration"" Q. Says border is porous, and that must be fixed first. …","Ellicott City, Maryland",Eastern Time (US & Canada)
151,No candidate mentioned,0,None of the above,0,Summary is the #GOPDebate: Status quo shit show,"New York, NY",Eastern Time (US & Canada)
152,No candidate mentioned,0,None of the above,42,RT @ThePatriot143: Debbie Blocks Tweeter Who Questioned Dem Debate Schedule  http://t.co/gXNa0TOqaQ #GOPDebate @DWStweets http://t.co/kxIKF…,God's Country,Unknown
153,No candidate mentioned,0,Women's Issues (not abortion though),1480,"RT @sallykohn: Hey look, it’s 10 men standing on a stage arguing why they should get to control women’s bodies and choices. #GOPDebate",Unknown,Eastern Time (US & Canada)
154,Marco Rubio,1,None of the above,14,"RT @TheBaxterBean: Rubio Budget Raises MiddleClass Taxes, Adds $4.5T Deficit, Cuts InvestmentTax To $0 http://t.co/9S9NuVSAf7 #GOPDebate ht…",Central  Florida,Eastern Time (US & Canada)
155,No candidate mentioned,0,None of the above,33,RT @ChrisJZullo: Last night at the #GOPdebate all I saw was a bunch of Rich and Old despots with ZERO solutions to our nations problems #un…,Unknown,Central Time (US & Canada)
156,No candidate mentioned,1,None of the above,3,"RT @NancyOsborne180: #GOPDebate #BATsAsk @BadassTeachersA #TBATs Debate over We learned nothing new 
http://t.co/VMtnRi7xev http://t.co/6mt…",Unknown,Unknown
157,No candidate mentioned,0,None of the above,7,RT @RFHKerry: If you think ANY of these people are qualified...unfollow me.  #GOPDebate,"Pittsburgh, PA",Eastern Time (US & Canada)
158,Ben Carson,1,Religion,241,RT @Bipartisanism: Ben Carson spoke about science at the #GOPDebate and @neiltyson was like: http://t.co/bYoOH7i3N6,Delaware,Eastern Time (US & Canada)
159,No candidate mentioned,0,Immigration,0,Who's the real illegal alien- #GOPDebate  Farrakhan on Immigration  the Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube,America,Eastern Time (US & Canada)
160,No candidate mentioned,0,FOX News or Moderators,0,#GOPDebate The talking heads put on the debate now the talking heads are telling us how the debates went. Maybe we wasted our time watching,Unknown,Unknown
161,Donald Trump,1,None of the above,66,RT @STEEL5757: 🎀 #DonaldTrump Plaza Casino #TeddyBear Plush in #Tuxedo 🎀 http://t.co/QHTTX0PLDG 🎀 #CoolStuff #GOPDebate http://t.co/QJUnzjY…,Unknown,Unknown
162,Donald Trump,2,FOX News or Moderators,0,"#Trump is right about @megynkelly but really needs to study Matthew 7, verses 3-5. #GOPDebate  https://t.co/ygNprhiehV",People's Republic of Broward,Unknown
163,Donald Trump,1,None of the above,116,RT @AC360: It wasn’t all #DonaldTrump. The most memorable #GOPDebate moments right now on #AC360. http://t.co/kDNhGj2RY3 http://t.co/HZ9GwE…,Unknown,Unknown
164,Donald Trump,1,None of the above,0,#GOPDebate in one picture http://t.co/WMmucJUqJu,Up North,Pacific Time (US & Canada)
165,No candidate mentioned,0,Women's Issues (not abortion though),325,"RT @maureenjohnson: ""Where do you think women should sleep when they have The Curse? The shed? Or in an open field, not on your property?' …",Nashville,Central Time (US & Canada)
166,Ben Carson,0,Religion,0,"""I think God's a pretty fair guy"" -Ben Carson, neurosurgeon, on his belief modern day taxation should be based on an ancient book
#GOPDebate",John Smith AKA Bazooka Joe,Central Time (US & Canada)
167,Donald Trump,0,Women's Issues (not abortion though),10,"RT @NancyLeeGrahn: The cheers from #GOPDebate  audience afterTrump defiantly named @Rosie as the woman he called ""Fat Pig"" were the voices …",Not where I want to be U.S.A.,America/New_York
168,No candidate mentioned,0,Racial issues,0,"#BlackLives don't matter, apparently, to Republican candidates for president  http://t.co/8rfevFWSXx / or to @FoxNews #uniteblue #GOPDebate","New York, NY",Eastern Time (US & Canada)
169,No candidate mentioned,0,Racial issues,0,"Overall the main thing we learned from the #GOPDebate is that only straight, white, men matter.",The Moon,Mountain Time (US & Canada)
170,No candidate mentioned,2,None of the above,0,"@USFree4life I thought @seanhannity had the best post #GOPDebate interviews of the night, gave them all a chance 2straighten their position.","Alaska,South Central",Alaska
171,Donald Trump,0,None of the above,277,"RT @JohnKasich: Hey @RealDonaldTrump, if you're still looking to chip in, check out http://t.co/dy8KnZ122T

#GOPDebate",Unknown,Central Time (US & Canada)
172,No candidate mentioned,0,FOX News or Moderators,0,"@megynkelly @BretBaier #ChrisWallace, #America is criticizing UR PERFORMANCES during #GOPDebate b/c U did a REALLY bad job as ""moderators.""","Riverside, CA - USA",Pacific Time (US & Canada)
173,Mike Huckabee,0,None of the above,0,"“@GovMikeHuckabee: Luntz: ""As the lines go up, they almost reach 100. It almost never happens in the dial research we do."" #GOPDebate rigged",Unknown,Unknown
174,Donald Trump,0,None of the above,11,RT @oftenimprudent: I wish we could teach teenage girls to love themselves as much as Donald Trump loves himself. #GOPdebate,with Carmen Sandiego,Eastern Time (US & Canada)
175,No candidate mentioned,0,None of the above,163,"RT @AmyMek: Conservatives are a people without a Network! 

#GOPDebate @FoxNews",Arizona,Arizona
176,No candidate mentioned,0,None of the above,1447,RT @BHowl_: How come there's no talk about climate change? Has anyone here even seen California right now? #GOPDebate #DebateWithBernie,"Brattleboro, VT",Eastern Time (US & Canada)
177,No candidate mentioned,1,None of the above,4,RT @travisconsidine: .@GovernorPerry #GOPDebate Performance Review-Reel: https://t.co/o5QUROZbku #Perry2016,"Ellicott City, Maryland",Eastern Time (US & Canada)
178,No candidate mentioned,0,None of the above,16,"RT @ChrisJZullo: Last night they could have have raised their hands. I'm a spoiled billionaire, I'm an oligarch, I'm a racist, I'm a religi…",Pennsylvania,Unknown
179,Ben Carson,2,None of the above,0,"#GOPDebate 2016 #teamdrbencarson @RealBenCarson  WOW! Brilliant, Cool, Calm &amp; Collected.#empowering","Florida, USA",Eastern Time (US & Canada)
180,Ted Cruz,1,FOX News or Moderators,48,"RT @SooperMexican: Ted Cruz doesn't appreciate your emphatically sarcastic air quotes, megan kelly. #GOPDebate",Washington State,Unknown
181,No candidate mentioned,0,Abortion,7,"RT @BenJamminWalker: Under no circumstances should 10 men dictate abortion rights to women. It's the 21st Century, we are better than that.…","rural Wisconsin, USA",Central Time (US & Canada)
182,Donald Trump,2,None of the above,1395,"RT @DanScavino: #GOPDebate Winner!
Drudge 50% (187K) @realDonaldTrump 
TIME 46% (25K) @realDonaldTrump 
FOXSD 49% @realDonaldTrump http://t…","Fort Worth, Texas",Central Time (US & Canada)
183,No candidate mentioned,0,FOX News or Moderators,164,"RT @JoePrich: .@megynkelly  In 2012 you chided @CandyCrowley for ""going from objective moderator to active participant"" #GOPDebate http://t…",the cosmos / az,Arizona
184,Donald Trump,0,None of the above,0,#GOPDebate @FoxNews @realDonaldTrump  in1996 you called @billclinton a two timing slut.  Do you stand by that statement!?,NYC,Quito
185,No candidate mentioned,0,FOX News or Moderators,16,"RT @renomarky: ☑ never watch #KellyFile again

1. #GOPDebate questions 
2. Pandering to @DWStweets 
3. Making it about ratings not🇺🇸 http:/…",Unknown,Central Time (US & Canada)
186,Marco Rubio,2,None of the above,0,"IMHO #GOPDebate 
winners #MarcoRubio #Kasich #DonaldTrump 
Losers #ScottWalker #RandPaul #BenCarson 
All others were completely forgettable",Unknown,America/Los_Angeles
187,John Kasich,2,None of the above,63,RT @JohnKasich: SMALLER GOVT: Ohio government payroll is smaller than it's been in 3 decades. http://t.co/IGfIF4J1TT #GOPDebate http://t.co…,Unknown,Central Time (US & Canada)
188,No candidate mentioned,1,Racial issues,24,RT @zellieimani: Twitter Users Takeover #GOPDebate Hashtag to Drag GOP Candidates https://t.co/lMzNoMpFMW #KKKorGOP http://t.co/EWEz899A0c,"New York, New York",Eastern Time (US & Canada)
189,Jeb Bush,0,None of the above,117,"RT @JebBush: ""Challenging the teacher's unions and beating them is the way to go."" – Jeb http://t.co/5ImGwdRL4G #GOPDebate","Miami, FL",Georgetown
190,No candidate mentioned,1,None of the above,741,RT @billyeichner: Thank you all for watching the #GOPDebate tonight. @julieklausner and I had a blast writing it.,Texas State University,Unknown
191,Donald Trump,0,Women's Issues (not abortion though),0,@theblaze The REAL war on women!@realDonaldTrump @megynkelly @rushlimbaugh #GOPDebate @AnnCoulter,Unknown,Unknown
192,No candidate mentioned,1,None of the above,37,"RT @GovernorPerry: .@GovernorPerry's ""On Fire"" Debate Performance https://t.co/aRmJN6vwPG #GOPDebate #Perry2016 #tcot","Ellicott City, Maryland",Eastern Time (US & Canada)
193,No candidate mentioned,1,Abortion,234,RT @blowticious: Pro-life Republicans be like #GOPDebate http://t.co/bIOXOpLEjn,Florida ✈ ️New York,Eastern Time (US & Canada)
194,No candidate mentioned,1,Immigration,40,RT @GovernorPerry: ICYMI: @GovernorPerry on Border Security/Illegal Immigration #GOPDebate  #Perry2016 #tcot https://t.co/1S25d2D0nK,"Ellicott City, Maryland",Eastern Time (US & Canada)
195,Donald Trump,0,FOX News or Moderators,1,RT @AllThingsFlynn: This Trump vs. Fox News conflict is quite the conundrum. It’s like the personification of Greed vs. Hate. Who do I root…,York,Unknown
196,No candidate mentioned,2,None of the above,373,RT @CarlyFiorina: I know how extraordinary this nation is. #GOPDebate,Il USA,Eastern Time (US & Canada)
197,No candidate mentioned,0,None of the above,728,"RT @LAXnOREOS: Meanwhile, in the White House...  #GOPDebate http://t.co/mFs7ixFOVC","Inkster, MI",Eastern Time (US & Canada)
198,Marco Rubio,2,None of the above,0,"#rubio still my preference but i can see point of his critics over opportunism, inconsistency #gopdebate",Unknown,Dublin
199,Donald Trump,2,FOX News or Moderators,0,Did @realDonaldTrump ever tell @megynkelly to go wait in the car? Her bad attitude suggests it. #WarOnWomen #GOPDebate,TX,Mountain Time (US & Canada)
200,No candidate mentioned,2,None of the above,9,"RT @TheTexasPhoenix: He was on fire! .@GovernorPerry's ""On Fire"" Debate Performance: https://t.co/0A1w02w7SZ #GOPDebate #Perry2016","Ellicott City, Maryland",Eastern Time (US & Canada)
201,No candidate mentioned,1,None of the above,27,RT @Playing_Dad: Settling in for the #GOPDebate http://t.co/W6W3e5NBOa,Unknown,Eastern Time (US & Canada)
202,No candidate mentioned,0,FOX News or Moderators,768,"RT @realDonaldTrump: ""@FrankLuntz: I'm getting a lot of @MegynKelly hatemail tonight. 😆 #GOPDebate"" She is totally overrated and angry. She…",Earth: Senseless nonsense,Pacific Time (US & Canada)
203,No candidate mentioned,0,None of the above,1,"This literally couldn't be more true for me. ""I Watched the #GOPDebate &amp; All I Got Was a Lousy Hangover"" http://t.co/cxch7Xxq1V @robinmarty","Washington, DC",Eastern Time (US & Canada)
204,No candidate mentioned,0,FOX News or Moderators,0,#JonVoyage was half as long as the #GOPDebate  but twice as intelligible.,Unknown,Mountain Time (US & Canada)
205,No candidate mentioned,0,None of the above,19,RT @LisaBloom: Not a single question in last night's #GOPDebate about the most urgent issue of our time: climate change.,Pennsylvania,Unknown
206,No candidate mentioned,0,FOX News or Moderators,0,"#GOPDebate What was up with #FoxNews &amp; their ""gotcha"" questions? They seemed designed to elicit typical political ""spin"" responses. #tlot",Left Coast (bankrupt cities),Pacific Time (US & Canada)
207,No candidate mentioned,2,None of the above,0,After the #GOPDebate all of the promises being made by startups at this tech conference seem quite reasonable.,"Las Vegas, NV",Pacific Time (US & Canada)
208,Donald Trump,0,None of the above,10,RT @Roy___Rogers: @KnucklDraginSam @GOP @realDonaldTrump @yobynnad1127 AMEN! #Trump2016 #WakeUpAmerica #GOPDebate #tcot #stoprush http://t.…,The Shire,Bogota
209,No candidate mentioned,1,None of the above,1024,RT @CarlyFiorina: The highest calling of leadership is to challenge the status quo &amp; unlock potential in others. #GOPDebate. #Carly2016,Il USA,Eastern Time (US & Canada)
210,Donald Trump,0,None of the above,4,"RT @zzcrane: Me watching the Donald Trump bandwagon pass. 
#tlot #tcot #GOPDebate http://t.co/wvQlSxgmCL",Unknown,Mountain Time (US & Canada)
211,No candidate mentioned,0,FOX News or Moderators,1000,"RT @deray: Before the #GOPDebate began, didn't the moderators say that 8 million ppl were discussing ""racial issues""? What happened to thos…",Southern California,Pacific Time (US & Canada)
212,No candidate mentioned,0,Abortion,1773,"RT @feministabulous: There's nothing like listening to ten dudes who will never need an abortion, talk about whether I should have a right …",Unknown,Eastern Time (US & Canada)
213,No candidate mentioned,0,FOX News or Moderators,14,RT @SenWhitehouse: FOX silenced by Koch billions too? Not a single question at last night's #GOPDebate to #climatechange deniers about Mond…,earth,Unknown
214,No candidate mentioned,0,Jobs and Economy,38,"RT @tyriquex: These republicans are rich, they don't care about the poverty of America &amp; they definitely don't care bout the poverty of bla…",Canada,Central Time (US & Canada)
215,No candidate mentioned,1,None of the above,0,"So we just had an office chat about the #GOPDebate,  &amp; I was outed as both a flaming liberal and a politics geek. Probably not surprising.","Anchorage, Alaska",America/Anchorage
216,No candidate mentioned,0,None of the above,0,Catching up on my #GOPDebate @LindseyGrahamSC what a childish &amp; cheap move to call out @billclinton &amp; @HillaryClinton on a 17 year old story,B.C. Canada,Quito
217,No candidate mentioned,1,None of the above,27,"RT @TomHall: The only thing that could've made last night's #GOPDebate more amusing would have been:

#CowBells!

#MoreCowBells http://t.co…",Unknown,Unknown
218,Ted Cruz,0,None of the above,10,RT @kesgardner: All Ted Cruz does is attack other Republicans. #GOPDebate,"Ellicott City, Maryland",Eastern Time (US & Canada)
219,No candidate mentioned,0,Foreign Policy,176,"RT @GovernorPerry: ICYMI: Not just no, but ""hell no"" to the #IranDeal! #GOPDebate #Perry2016 #tcot https://t.co/KqhJdJCGWS",Unknown,Central Time (US & Canada)
220,No candidate mentioned,1,None of the above,151,RT @FrankConniff: Hard to say who won the #GOPDebate - Bernie or Hillary?,Unknown,Mountain Time (US & Canada)
221,Donald Trump,0,None of the above,64,"RT @larhunter: If Donald Trump wins the election, then we'll know we're on the Biff-stole-the-almanac timeline. #GOPDebate",Alto MI,Central Time (US & Canada)
222,No candidate mentioned,1,None of the above,507,RT @CarlyFiorina: Can you chip in $3 to keep the momentum going? #GOPdebate #Carly2016 https://t.co/W3mtcmR7Ze,Il USA,Eastern Time (US & Canada)
